Index,ID,Speaker,Phase,TimePhase,Role,Japanese,English,Functions,Aesthetics,User,Vision,Prototyping,CA,ALoK,CSU,GCA,Projective,Regulative,Relational
552,E88,EB,1,1,Engineer,これ何でしょう。粘土、紙粘土じゃないですか。,"What is this? Clay, isn't it paper clay?",0,0,0,0,1,0,1,0,0,0,0,0
553,E89,EC,1,1,Engineer,紙粘土。,Paper clay.,0,0,0,0,1,0,1,0,0,0,0,0
554,E90,EB,1,1,Engineer,こっちにもあります。,"I have some here, too.",0,0,0,0,1,0,1,0,0,0,0,0
556,E92,EC,1,1,Engineer,ああ、そうですね。,Oh yes.,0,0,0,0,1,0,1,0,0,0,0,0
558,E94,EB,1,1,Engineer,財布って、ポケットに入って、海外ですよね。僕ね、こういうやつ持っているんですよ。最近、ボケだから落とさないように。こういうのが付いたほうがいいのかなと思って、海外に行ったら。どうでしょう？,"Wallets in the pocket, and for overseas, aren't they? I have one like this. Lately, I don't want to drop it (wallet). I wondered if it would be better to have one like this (chain) when someone goes abroad. What do you think about it?",1,1,0,1,0,0,0,1,0,0,0,1
559,E95,EC,1,1,Engineer,あー。,Ahm!,1,1,0,0,0,0,0,1,0,0,0,0
560,E96,EA,1,1,Engineer,あー。,Ahm!,1,1,0,0,0,0,0,1,0,0,0,0
561,E97,EC,1,1,Engineer,なるほど。機能重視なので、いいんじゃないんでしょうか。,"I see. I think it's a good idea, because the user prefer a function-oriented.",1,0,1,1,0,0,0,1,0,0,0,0
562,E98,EA,1,1,Engineer,うん。,Yes (I agree with it).,1,0,0,1,0,0,0,1,0,0,0,0
563,E99,EB,1,1,Engineer,はい．了解です．ってことは，これに付けましょうか。,"OK, I understand it. Shall we put it on this?",1,0,0,1,1,0,0,1,0,0,0,1
564,E100,EC,1,1,Engineer,はい。,Yes.,1,0,0,1,1,0,0,1,0,0,0,0
565,E101,EB,1,1,Engineer,ピンクがいいですね。やっぱりね。かわいい。,Pink is good. I knew it. Cute.,0,1,0,1,1,0,0,1,0,0,0,0
566,E102,EC,1,1,Engineer,はい。ピンク。,Right. Pink.,0,1,0,0,1,0,0,1,0,0,0,0
567,E103,EB,1,1,Engineer,ピンクじゃ、はさみあります？これで，ぱちっと切って。,"Pink, so… Do you have scissors? And, I'm cutting …",0,1,0,0,1,0,1,1,0,0,0,1
568,E104,EA,1,1,Engineer,財布、どうやって形づくればいいんですかね。,"Wallet..., how can we shape it?",0,1,0,0,1,0,0,1,0,0,0,1
569,E105,EB,1,1,Engineer,あー，それはねー．まずは四角でいいんじゃないですか？形四角で。,"Well… That is…, First, it is OK for tetragon, right? tetragon.",0,1,0,1,1,1,0,0,0,0,0,0
570,E106,EA,1,1,Engineer,これとか開けちゃって大丈夫ですか。,Is it okay if I open this or something else? (*Asking to the Instructor.),0,0,0,0,1,0,0,1,0,0,0,0
572,E108,EA,1,1,Engineer,財布の色自体としては、ちょっと抑え目な色で、ところどころちょっとおしゃれな感じのやつが。,"As for the color of the wallet, it's a bit subdued, and in places, a bit stylish.",0,1,0,1,1,0,0,1,0,0,0,0
573,E109,EC,1,1,Engineer,うーん。,Hmmm.,0,1,0,0,1,0,0,1,0,0,0,0
574,E110,EB,1,1,Engineer,あ、こんなやつもありますよ。何かこんなやつが。色千代。,Oh we have a such marterials. Something that… Iro-chiyogami.,0,0,0,0,1,0,1,0,0,0,0,0
575,E111,EA,2,1,Engineer,ああ、いいですね。,"Oh, that’s nice.",0,0,0,1,1,0,1,0,0,0,0,0
576,E112,EA,2,1,Engineer,〓EC〓さんの財布、ちょっと見せてください。,"EC, let me see your wallet.",0,0,0,0,1,0,1,0,0,0,0,1
577,E113,EC,2,1,Engineer,はい。,OK (*He pass his wallet.),0,0,0,0,1,0,1,0,0,0,0,0
578,E114,EA,2,1,Engineer,形的にはこれをつくれば、ですね。,"Formally, if you make this.",0,1,0,0,1,0,1,0,0,0,1,0
579,E115,EC,2,1,Engineer,最終的にはそれ．Userさんのはもうちょっと大きかった。,"Finally, yes. User's was much larger.",0,1,1,1,1,0,0,1,0,0,1,0
580,E116,EA,2,1,Engineer,そうですね。もうちょっと大きいですね。,"Yes, it is. It's a little bit bigger.",0,1,1,0,1,0,0,1,0,0,1,0
581,E117,EC,2,1,Engineer,はい。,Right.,0,1,0,0,1,0,0,1,0,0,1,0
582,E118,EA,2,1,Engineer,横のサイズ的にはこんな感じなのか。,Is this what it looks like in terms of horizontal size?,0,1,0,0,1,0,1,0,0,0,1,0
583,E119,EC,2,1,Engineer,うーん、そうですね。,"Hmmm, right.",0,1,0,0,1,0,1,0,0,0,1,0
584,E120,EA,2,1,Engineer,●これですね。ポケットとかどうやって付ければいいのか。,This is it. How can I add pockets or something?,1,1,0,0,1,1,0,0,0,0,0,1
585,E121,EB,2,1,Engineer,●これ，これで付けるんですよ．うわ．堅い。,This is the way to put it on. Wow. It's hard.,1,1,0,0,1,0,0,1,0,0,0,0
586,E122,EA,2,1,Engineer,これで，ポケットとかどうやって作ればいいんだろう。,How am I going to make a pocket with this?,1,1,0,0,1,1,0,0,0,0,0,1
587,E123,EC,2,1,Engineer,ああ、ポケットはこれを貼り付ければいいんじゃないかな。,"Oh, we can create pockets by pasted on these (materials).",1,1,0,1,1,0,0,1,0,0,0,0
588,E124,EB,2,1,Engineer,ああ、なるほど。,"Oh, I see.",1,1,0,0,1,0,0,1,0,0,0,0
589,E125,EA,2,1,Engineer,ああ，なるほど。,"Oh, I see.",1,1,0,0,1,0,0,1,0,0,0,0
590,E126,EC,2,1,Engineer,これをまあ分かんないけど、サイズを適当につくって、両面テープで貼り付けたら、ポケットになる。,"I don't know, but if I make it the right size (of a pocket) and attach it with double-sided tape, it will become a pocket.",1,1,0,1,1,0,0,1,0,0,0,0
591,E127,EB,2,1,Engineer,それ、逆だ。こっちだ。,It's the other way around. It's this way.,0,0,0,1,1,0,0,1,0,0,1,0
592,E128,EC,2,1,Engineer,これも。ホッチキスがあるといいかも。,Also this. A stapler would be nice.,0,0,0,1,1,0,0,1,0,0,1,0
593,E129,EB,2,1,Engineer,あ，でも，これで付けても良いんじゃないですか？ペって．．．。,"Oh, can we paste it by that? Such as ""Pe (*sounds of paste)"".",0,0,0,1,1,0,0,1,0,0,0,1
594,E130,EC,2,1,Engineer,それでもいい。＊Instractorさん＊すいません、ホッチキスはありますか。,"Still, that's fine. Instractor-san, excuse me, do you have a stapler?",0,0,0,0,1,0,1,0,0,0,0,0
596,E132,EC,2,1,Engineer,お借りします。,I borrow it.,0,0,0,0,1,0,1,0,0,0,0,0
598,E134,EC,2,1,Engineer,ここをこれだ、これですね。ありました。,"Here it is, here it is. There it is.",0,0,0,0,1,0,1,0,0,0,0,0
599,E135,EA,2,1,Engineer,えー，難しい．，なんか，財布の本体つくるのが難しいですね。,"Well, difficult...It is difficult to make the body of a wallet.",0,0,0,0,1,0,0,1,0,0,0,0
600,E136,EB,2,1,Engineer,確かに。,Indeed.,0,0,0,0,1,0,0,1,0,0,0,0
601,E137,EC,2,1,Engineer,針も入ってます。,It also contains a needle.,0,0,0,0,1,0,0,1,0,0,0,0
602,E138,EA,2,2,Engineer,どうすれば、こうなるんだろうか。札入れるところがあって。,How can I do this? There is a place to put bills.,1,0,0,0,1,0,0,1,0,0,0,1
603,E139,EC,2,2,Engineer,はい。,Yeah.,1,0,0,0,1,0,0,1,0,0,0,0
604,E140,EA,2,2,Engineer,ポケット的なところがあるから、それなんかこうやってくっつけて丸めたらこういうふうにならないですかね。,"There are pockets, so if you put them together like this and roll them up, wouldn't they look like this?",1,1,0,1,1,0,0,1,0,0,0,1
605,E141,EC,2,2,Engineer,うーん、なりますね。,Hmmm...it will be.,1,1,0,1,1,0,0,1,0,0,0,0
606,E142,EA,2,2,Engineer,なりますね。それで、いいですか。,"It will be. So, okay?",1,1,0,1,1,0,0,1,0,0,0,1
607,E143,EB,2,2,Engineer,いいですよ。,All right.,1,1,0,1,1,0,0,1,0,0,0,0
608,E144,EC,2,2,Engineer,設計としては、これをベースにします？ それとも？,"As for the design, would you base it on this? Or?",0,0,0,0,1,0,0,1,0,1,1,1
609,E145,EA,2,2,Engineer,これでいいんじゃないですか。,This (prototype) is fine (for us).,0,0,0,1,1,0,0,1,0,0,1,0
610,E146,EC,2,2,Engineer,これでいい。あの財布の特徴はカードがいっぱい入って、紙幣もある程度入って、小銭が入るというのが、特徴があるんですね。,"This is fine. That (user's) wallet has the unique feature of being able to hold a lot of cards, some bills, and coins.",1,0,1,1,1,0,0,1,0,0,1,0
611,E147,EA,2,2,Engineer,そうでしたね。,"Yes, it was.",1,0,1,0,1,0,0,1,0,0,1,0
612,E148,EC,2,2,Engineer,色使いが鮮やか。外側はそうでもないけども、内側が鮮やかであると。,"The coloring is vivid. Not so much on the outside, but that the inside is vivid.",0,1,1,1,1,0,0,1,0,0,1,0
613,E149,EA,2,2,Engineer,はい。,Right.,0,1,1,1,1,0,0,1,0,0,1,0
614,E150,EC,2,2,Engineer,それを参考にすると、それと●しかできないんです。,"If we refer to that, we can only do that and ●.",0,1,0,1,1,0,0,1,0,0,1,0
615,E151,EA,2,2,Engineer,ああ、そうですね。ちょっとそこにプラスして。,"Oh, exactly. Add to that…",0,1,0,0,1,0,0,1,0,0,1,0
616,E152,EC,2,2,Engineer,5分で設計するっていう。,We should design it in 5 minutes.,0,0,0,0,1,0,0,1,0,1,0,0
617,E153,EB,2,2,Engineer,それプラスして、スキミング防止シートを貼り付けて、それから紐で止められるようにして。これをこっちに付けて、とりあえず、こんな感じで。,"And then we put an anti-skimming sheet on it, and then we put a string on it, and then we put a string (chain) on it. Put this over here, and that's how it looks for the time being.",1,0,0,1,1,0,0,1,0,0,1,0
618,E154,EA,2,2,Engineer,18分．これ内側の色、これでいいですかね。やりすぎかな。,18 min. Is the color for the inside the right? Is it too much?,0,1,0,0,1,0,0,1,0,0,1,1
619,E155,EC,2,2,Engineer,いいと思います。,I think it is good.,0,1,0,1,1,0,0,1,0,0,1,0
620,E156,EB,2,2,Engineer,進みます。,Proceed.,0,0,0,0,1,0,0,1,0,1,0,0
621,E157,EA,2,2,Engineer,そんなことで悩んでたら，終わらないか．うぃっす。,"If we worry about such things, we can't finish (creating prototype.). Roger.",0,0,0,0,1,0,0,1,0,1,0,0
622,E158,EB,2,2,Engineer,とりあえず。次は。持ってようか。はい。,For now. Next step. Shall I hold it? OK.,0,0,0,0,1,0,0,0,1,1,0,1
623,E159,EA,2,2,Engineer,あ，真ん中も止めたいっす．ほい。,"Oh, I want to fasten at the centre, too. Hi.",0,0,0,0,1,0,0,0,1,0,0,1
624,E160,EB,2,2,Engineer,はい。,OK,0,0,0,0,1,0,0,0,1,0,0,0
625,E161,EA,2,2,Engineer,こっちもお願いしまーす。,Please (help) at this side.,0,0,0,0,1,0,0,0,1,0,0,1
626,E162,EB,2,2,Engineer,はい、了解。ちょっとずれてるけど、まあ、いいや。大丈夫？,"Yes, I got it. It's a little off, but, uh, okay. Are you okay?",0,1,0,0,1,0,0,0,1,0,1,1
627,E163,EA,2,2,Engineer,あらよ。,Hey.,0,0,0,0,1,0,0,0,1,0,1,1
628,E164,EB,2,2,Engineer,はい。,Hi.,0,0,0,0,1,0,0,0,1,0,0,0
629,E165,EA,2,2,Engineer,あらよ。,Hey.,0,0,0,0,1,0,0,0,1,0,0,1
630,E166,EB,2,2,Engineer,あらよ。,Hey.,0,0,0,0,1,0,0,0,1,0,0,0
631,E167,EA,2,2,Engineer,あらよ。,Hey.,0,0,0,0,1,0,0,0,1,0,0,1
632,E168,EB,2,2,Engineer,あらよ。,Hey.,0,0,0,0,1,0,0,0,1,0,0,0
633,E169,EC,2,2,Engineer,はい。,Hi.,0,0,0,0,1,0,0,0,1,0,0,0
634,E170,EA,2,2,Engineer,で，こう，か．．．なんか高いですよね。,And. It is. It seems a little high.,0,1,0,0,1,0,0,0,1,0,1,0
635,E171,EB,2,2,Engineer,プロトタイプなので、とりあえず。,"It is a prototype, for now.",0,1,0,0,1,0,0,0,1,0,1,0
636,E172,EC,2,2,Engineer,サイズはもういいですよね。ここら辺で切っちゃう。,The size is already good. I'll cut it off around here.,1,1,0,0,1,0,0,0,1,0,1,1
637,E173,EA,2,2,Engineer,切ります。,Cutting.,1,1,0,0,1,0,0,0,1,0,0,0
638,E174,EC,2,2,Engineer,それとも、大きくして手帳型にする？,Or do you want to go bigger and make it a notebook?,1,1,0,0,0,0,0,0,1,0,0,1
639,E175,EA,2,2,Engineer,いや、長財布嫌だつって。．．．これくらいか．．．。,"No, the user said the user didn't like long wallets. It's may be enough to…",1,1,1,1,1,0,0,0,1,0,1,0
640,E176,EC,2,2,Engineer,いいですね。さらに内側にこういうカードが入る部分があったりとか、札を入れるところが2つあったりとか、小銭を入れるところがあったりとか。で、向こうは、ここにもう1つこういうのを付けて。,"It's nice. It also has a place for cards on the inside, two places to put bills, and a place to put coins. And on the other side, another one like this is attached here.",1,1,0,1,1,0,0,0,1,0,0,0
641,E177,EA,2,2,Engineer,それいいですね。,That's good.,1,1,0,1,1,0,0,0,1,0,0,0
642,E178,EC,2,2,Engineer,うん、色鮮やかにするといいかなと思っていて、で、どうしようかな。2つに分けて、こういうふうに小銭、これまるっきり同じになっちゃうんだけど、どうしましょう。それか、外側に小銭入れるところをこうやって付けるか。,"I was thinking that it would be good to make it colorful, so what I can do... Divide it into two parts and put the coins like this.. but it might be completely same (as the user's wallet).What should we do? Or, we could put a coin purse on the outside like this.",1,1,1,1,1,0,0,0,1,0,0,1
643,E179,EA,2,2,Engineer,外側。,Outside.,1,1,0,0,1,0,0,0,1,0,0,0
644,E180,EC,2,2,Engineer,とか。,Or.,1,1,0,0,1,0,0,0,1,0,0,0
645,E181,EB,2,2,Engineer,外側ね、いいかもしれない。これも結構外側にこうあるんですよ。こんな感じで、外側あるとパッと出せることは出せる。,"Outside, yeah, that might be good. This one also (has coin purse) on the much outside. If there is like this, it (coins) can be taken out in a flash.",1,1,0,1,1,0,0,0,1,0,0,0
646,E182,EC,2,2,Engineer,いったん、ここの長さで切っちゃいますね。,"Once, I'm going to cut it at this length.",0,1,0,1,1,0,0,0,1,1,0,0
647,E183,EB,2,2,Engineer,内側と外側になんか、チャック式のやつがなんか外側で、内側にこういうやつがあると非常に便利かもしれないっす．外はね。チャックって書けばいいですよ。,"It is inside and outside, something… If Zipper style something is in outside and this one is inside, would be so convenience. On outside… Just write ""zipper.""",1,1,0,1,1,0,0,0,1,0,0,1
648,E184,EA,2,2,Engineer,チャック式ですね。,Zipper style.,1,1,0,0,1,0,0,0,1,0,0,0
649,E185,EC,2,2,Engineer,なんか、こういうので。,Something like this.,0,1,0,0,1,0,0,0,1,0,0,0
650,E186,EB,2,2,Engineer,持ってますよ。いいですか。,I have it. May I?,0,0,0,0,1,0,0,0,1,0,0,0
651,E187,EC,2,2,Engineer,意外とそういうふうなので。,It is surprisingly that way.,0,0,0,0,1,0,0,0,1,0,0,0
652,E188,EB,2,2,Engineer,スキミングシートをもう1枚付けて。,Add another skimming sheet.,1,0,0,1,1,0,0,0,1,0,0,0
653,E189,EC,2,2,Engineer,はい。,Yes.,1,0,0,0,1,0,0,0,1,0,0,0
654,E190,EB,2,2,Engineer,スキミング防止シート。,Anti-skimming sheet.,1,0,0,0,1,0,0,0,1,0,0,0
655,E191,EC,2,2,Engineer,両面テープは。,Double-sided tape is…,0,0,0,0,1,0,0,0,1,0,0,0
656,E192,EA,2,2,Engineer,両面テープ。これでいいんじゃないですか。,Double-sided tape. This is fine.,0,0,0,0,1,0,0,0,1,0,0,0
657,E193,EC,2,2,Engineer,それでいいんですけど。なんで、今、あったものがなくなった。ここにあった。はい、ありました。,"That's fine. Why, what was there just now is gone. It was here. Yes, it was there.",0,0,0,1,1,0,0,0,1,0,1,0
658,E194,EA,2,2,Engineer,両面テープ●。よかった。,Double-sided tape is… That's good.,0,0,0,0,1,0,0,0,1,0,0,0
659,E195,EA,2,2,Engineer,どうしよう．あ，そっか、ここにメモしといたんだった．あざーっす．ポケットに入れたい．現金もカードも。でもデザインも欲しい、RFID，値段はほどほど，海外でも使える財布。,"What to do.. Oh, I see. I wrote it down, here. Thanks. The user wants to put it on the pocket. Cash and cards. But, it is well apperance designed. RFID. The price is not so expensive. And it can be used abroad.",1,1,1,0,0,0,1,0,0,0,1,0
660,E196,EB,2,2,Engineer,海外で使える財布なので、スキミング防止があって。,It is a wallet that can be used overseas and has anti-skimming protection.,1,0,1,0,0,0,0,0,1,0,1,0
661,E197,EA,2,2,Engineer,日本で使う財布と海外で使う財布って差があるんですか。,Is there a difference between wallets used in Japan and those used overseas?,1,1,0,0,0,1,0,0,0,0,0,1
662,E198,EB,2,2,Engineer,だから、やっぱりセキュリティー。落としたり●じゃないですか、海外で。だから、こういうふうに紐付けました。,"So, security, after all. (We don't want to) just drop (wallet) in a foreign country. So I added strings (chain) like this.",1,1,0,1,0,0,0,0,1,0,0,0
663,E199,EA,2,2,Engineer,なるほど。チェーンですね。,I see. A chain.,1,1,0,0,0,0,0,0,1,0,0,0
664,E200,EC,2,2,Engineer,これ小銭入れで、これチャックです。内側でも外側でも好きなところ、付けてみてください。,"Here's the coin purse, here's the zipper. You can attach it anywhere you like, inside or outside.",1,1,0,0,1,0,0,0,1,0,0,1
665,E201,EA,2,2,Engineer,小銭入れ。中にこうやって付けていいですか。違います？考え方。,Coin purse. Can I put it inside like this? Is my understanding a difference?,1,1,0,0,1,0,0,0,1,0,0,1
666,E202,EC,2,2,Engineer,いいと思ったほうに付けてください。,Put it on the one you think is better.,1,1,0,0,1,0,0,0,1,0,0,1
667,E203,EB,2,2,Engineer,これ、貼ります？ スキミング防止シート。,Do you want to put this on? Anti-skimming sheet.,1,0,0,0,1,0,0,0,1,0,0,1
668,E204,EC,2,2,Engineer,そうなんですよね。,That's right.,1,0,0,0,1,0,0,0,1,0,0,0
669,E205,EA,2,2,Engineer,スキミング防止シートって透明なんですか。それは分からないですか。,Is the anti-skimming sheet transparent? Don't you know that?,1,1,0,0,1,1,0,0,1,0,0,1
670,E206,EB,2,2,Engineer,いや．．．分かんないけど，知らないですけど。,Well… I'm not sure. I don't know.,1,1,0,0,1,1,0,0,1,0,0,0
